radio,mcc,mnc,Company,lac,cid,changeable_0,long,lat,range,sample,changeable_1,created,updated,avgsignal
GSM,404,24,Vi (Vodafone Idea),22003,1681,0,72.99797058,21.70967102,1000,1,1,1436914163,1436914163,0
GSM,404,24,Vi (Vodafone Idea),20002,4083,0,72.78511047,21.19056702,1000,1,1,1426967130,1426967130,0
GSM,404,24,Vi (Vodafone Idea),20002,2181,0,72.78373718,21.18919373,1000,1,1,1425515692,1425515692,0
GSM,404,24,Vi (Vodafone Idea),22003,371,0,73.01856995,21.71653748,1000,1,1,1442890268,1442890268,0
GSM,404,24,Vi (Vodafone Idea),20002,7203,0,72.783279,21.190567,1000,3,1,1458871101,1476016171,0
GSM,404,24,Vi (Vodafone Idea),22003,2481,0,73.01719666,21.71653748,1000,1,1,1442890268,1442890268,0
GSM,404,24,Vi (Vodafone Idea),22003,2483,0,73.01719666,21.71653748,1000,1,1,1442385850,1442385850,0
GSM,404,24,Vi (Vodafone Idea),22003,1672,0,72.98973083,21.70967102,1000,1,1,1434018975,1434018975,0
GSM,404,24,Vi (Vodafone Idea),20002,2613,0,72.70133972,21.18507385,1000,1,1,1424131663,1424131663,0
GSM,404,24,Vi (Vodafone Idea),20002,2561,0,72.79884338,21.21665955,1000,1,1,1453808321,1453808321,0
GSM,404,24,Vi (Vodafone Idea),22003,1471,0,72.98698425,21.70967102,1000,1,1,1436914163,1436914163,0
GSM,404,24,Vi (Vodafone Idea),22003,5262,0,72.99797058,21.70829773,1000,1,1,1439071210,1439071210,0
GSM,404,24,Vi (Vodafone Idea),22004,1141,0,72.972565,21.481018,1000,2,1,1458871102,1488518394,0
GSM,404,24,Vi (Vodafone Idea),22005,533,0,72.98423767,21.56135559,1000,1,1,1439071270,1439071270,0
GSM,404,24,Vi (Vodafone Idea),22005,622,0,73.06526184,21.58058167,1000,1,1,1430738405,1430738405,0
GSM,404,24,Vi (Vodafone Idea),22005,413,0,73.0103302,21.65885925,1000,2,1,1458871102,1482148116,0
GSM,404,24,Vi (Vodafone Idea),22003,5183,0,73.01719666,21.71653748,1000,1,1,1442890268,1442890268,0
GSM,404,24,Vi (Vodafone Idea),22005,882,0,73.82743835,21.46385193,1000,1,1,1447807750,1447807750,0
GSM,404,24,Vi (Vodafone Idea),22005,583,0,73.00483704,21.63825989,1000,1,1,1439071209,1439071209,0
GSM,404,24,Vi (Vodafone Idea),22004,4013,0,72.953339,21.459045,1000,2,1,1458871102,1476397726,0
GSM,404,24,Vi (Vodafone Idea),22004,2064,0,72.95814514,21.45973206,1000,1,1,1443144791,1443144791,0
GSM,404,24,Vi (Vodafone Idea),22005,441,0,73.39622498,21.67259216,1000,1,1,1430738385,1430738385,0
GSM,404,24,Vi (Vodafone Idea),22005,362,0,73.05702209,21.58058167,1000,1,1,1430738534,1430738534,0
GSM,404,24,Vi (Vodafone Idea),22005,442,0,73.35639954,21.59156799,1000,1,1,1430738387,1430738387,0
GSM,404,24,Vi (Vodafone Idea),22005,951,0,73.08174133,21.65885925,1000,1,1,1430738405,1430738405,0
GSM,404,24,Vi (Vodafone Idea),22005,2432,0,72.995224,21.59980774,1000,1,1,1443144793,1443144793,0
GSM,404,24,Vi (Vodafone Idea),25000,922,0,72.96363831,21.99531555,1000,1,1,1431833672,1431833672,0
GSM,404,24,Vi (Vodafone Idea),25000,1151,0,73.04603577,21.8497467,1000,1,1,1439071211,1439071211,0
GSM,404,24,Vi (Vodafone Idea),22005,2133,0,73.10371399,21.68357849,1000,2,1,1458871103,1464517571,0
GSM,404,24,Vi (Vodafone Idea),22005,993,0,73.00346375,21.54212952,1000,1,1,1456379922,1456379922,0
GSM,404,24,Vi (Vodafone Idea),25000,1152,0,73.17512512,21.7275238,1000,1,1,1430738404,1430738404,0
GSM,404,24,Vi (Vodafone Idea),25000,593,0,73.04740906,21.85249329,1000,1,1,1447941450,1447941450,0
GSM,404,24,Vi (Vodafone Idea),22005,3061,0,73.1023407,21.68083191,1000,1,1,1430738535,1430738535,0
GSM,404,24,Vi (Vodafone Idea),22005,2671,0,73.00346375,21.63139343,1000,1,1,1439071209,1439071209,0
GSM,404,24,Vi (Vodafone Idea),22005,2351,0,73.011233,21.667088,1622,50,1,1439071092,1548937996,0
GSM,404,24,Vi (Vodafone Idea),25000,571,0,73.07487488,21.92115784,1000,1,1,1442128601,1442128601,0
GSM,404,24,Vi (Vodafone Idea),25000,4332,0,73.08036804,21.9417572,1000,1,1,1447941450,1447941450,0
GSM,404,24,Vi (Vodafone Idea),25002,133,0,72.84004211,21.20704651,1000,1,1,1427787771,1427787771,0
GSM,404,24,Vi (Vodafone Idea),25001,10131,0,72.84004211,21.20979309,1000,4,1,1458871103,1491302569,0
GSM,404,24,Vi (Vodafone Idea),25000,3112,0,73.083801,21.94519,1000,2,1,1458871103,1492229560,0
GSM,404,24,Vi (Vodafone Idea),25001,132,0,72.84004211,21.20567322,1000,1,1,1423548084,1423548084,0
GSM,404,24,Vi (Vodafone Idea),25001,10201,0,72.83317566,21.19743347,1000,1,1,1445851177,1445851177,0
GSM,404,24,Vi (Vodafone Idea),25001,18133,0,72.83866882,21.20292664,1000,4,1,1458871104,1491302569,0
GSM,404,24,Vi (Vodafone Idea),25001,15482,0,72.8427887,21.19880676,1000,1,1,1457357532,1457357532,0
GSM,404,24,Vi (Vodafone Idea),25000,3731,0,73.04878235,21.85661316,1000,2,1,1458871103,1459836238,0
GSM,404,24,Vi (Vodafone Idea),25001,5553,0,72.84004211,21.20429993,1000,1,1,1423548084,1423548084,0
GSM,404,24,Vi (Vodafone Idea),25000,2303,0,73.05152893,21.86485291,1000,2,1,1458871103,1459836238,0
GSM,404,24,Vi (Vodafone Idea),25000,2493,0,73.02818298,21.80168152,1000,2,1,1458871103,1459836238,0
GSM,404,24,Vi (Vodafone Idea),25000,2491,0,73.040543,21.835327,1000,2,1,1458871103,1459836238,0
GSM,404,24,Vi (Vodafone Idea),25001,133,0,72.84004211,21.20429993,1000,1,1,1423548084,1423548084,0
GSM,404,24,Vi (Vodafone Idea),25001,702,0,72.872658,21.219406,1000,4,1,1458871103,1491440420,0
GSM,404,24,Vi (Vodafone Idea),25003,2473,0,72.85240173,21.23039246,1000,1,1,1439071331,1439071331,0
GSM,404,24,Vi (Vodafone Idea),25002,831,0,72.8427887,21.21803284,1000,1,1,1457357527,1457357527,0
GSM,404,24,Vi (Vodafone Idea),25002,1161,0,72.84004211,21.21253967,1000,1,1,1457357527,1457357527,0
GSM,404,24,Vi (Vodafone Idea),25002,1301,0,72.819901,21.221237,1000,3,1,1458871104,1463523728,0
GSM,404,24,Vi (Vodafone Idea),25002,1402,0,72.836609,21.2146,1000,2,1,1458871104,1462267104,0
GSM,404,24,Vi (Vodafone Idea),25002,7172,0,72.84004211,21.21253967,1000,1,1,1444141820,1444141820,0
GSM,404,24,Vi (Vodafone Idea),25002,6821,0,72.812851,21.224899,1000,5,1,1458871104,1472766723,0
GSM,404,24,Vi (Vodafone Idea),25002,781,0,72.84828186,21.22489929,1000,1,1,1439071088,1439071088,0
GSM,404,24,Vi (Vodafone Idea),25002,771,0,72.84965515,21.24000549,1000,1,1,1444127968,1444127968,0
GSM,404,24,Vi (Vodafone Idea),25002,7171,0,72.83866882,21.21253967,1000,1,1,1444141820,1444141820,0
GSM,404,24,Vi (Vodafone Idea),25002,883,0,72.83180237,21.23039246,1000,1,1,1454937262,1454937262,0
GSM,404,24,Vi (Vodafone Idea),25002,5941,0,72.822189,21.215973,1000,2,1,1458871104,1459682864,0
GSM,404,24,Vi (Vodafone Idea),25002,513,0,72.84965515,21.22627258,1000,1,1,1457357527,1457357527,0
GSM,404,24,Vi (Vodafone Idea),25002,1163,0,72.837982,21.21254,1000,2,1,1458871104,1462267104,0
GSM,404,24,Vi (Vodafone Idea),25002,1003,0,72.82081604,21.22627258,1000,1,1,1458019422,1458019422,0
GSM,404,24,Vi (Vodafone Idea),25003,2223,0,72.85240173,21.23039246,1000,1,1,1444128006,1444128006,0
GSM,404,24,Vi (Vodafone Idea),25003,2482,0,72.87162781,21.2702179,1000,1,1,1457357527,1457357527,0
GSM,404,24,Vi (Vodafone Idea),25003,2221,0,72.86613464,21.25785828,1000,1,1,1439071329,1439071329,0
GSM,404,24,Vi (Vodafone Idea),25002,1133,0,72.82218933,21.21528625,1000,2,1,1458871104,1459682864,0
GSM,404,24,Vi (Vodafone Idea),25002,953,0,72.822189,21.221466,1000,2,1,1458871104,1459682864,0
GSM,404,24,Vi (Vodafone Idea),25002,1083,0,72.815323,21.224213,1000,2,1,1458871104,1462785202,0
GSM,404,24,Vi (Vodafone Idea),25002,782,0,72.84553528,21.22215271,1000,1,1,1457357527,1457357527,0
GSM,404,24,Vi (Vodafone Idea),25002,951,0,72.82081604,21.22215271,1000,2,1,1458871104,1459682864,0
GSM,404,24,Vi (Vodafone Idea),27001,222,0,72.90458679,20.34599304,1000,2,1,1458871105,1459836255,0
GSM,404,24,Vi (Vodafone Idea),25003,6643,0,72.870712,21.269302,1000,3,1,1458871104,1474897919,0
GSM,404,24,Vi (Vodafone Idea),27000,651,0,72.91969299,20.47370911,1000,1,1,1439070986,1439070986,0
GSM,404,24,Vi (Vodafone Idea),27000,571,0,72.94303894,20.50254822,1000,1,1,1424816692,1424816692,0
GSM,404,24,Vi (Vodafone Idea),25003,6702,0,72.85514832,21.24137878,1000,1,1,1445246250,1445246250,0
GSM,404,24,Vi (Vodafone Idea),27000,263,0,72.92106628,20.48332214,1000,1,1,1439071018,1439071018,0
GSM,404,24,Vi (Vodafone Idea),27000,713,0,72.93479919,20.49980164,1000,1,1,1439071032,1439071032,0
GSM,404,24,Vi (Vodafone Idea),25003,2572,0,72.85514832,21.23725891,1000,1,1,1444128006,1444128006,0
GSM,404,24,Vi (Vodafone Idea),25005,3142,0,73.37150574,22.01454163,1000,2,1,1458871105,1488745128,0
GSM,404,24,Vi (Vodafone Idea),27000,4053,0,72.923813,20.511475,1000,2,1,1458871105,1459836255,0
GSM,404,24,Vi (Vodafone Idea),25003,2571,0,72.8578949,21.24000549,1000,1,1,1457357527,1457357527,0
GSM,404,24,Vi (Vodafone Idea),25003,18711,0,72.872315,21.250305,1000,2,1,1458871104,1459644689,0
GSM,404,24,Vi (Vodafone Idea),27000,1373,0,72.94303894,20.50117493,1000,2,1,1458871105,1459836255,0
GSM,404,24,Vi (Vodafone Idea),27000,724,0,72.89497375,20.59867859,1000,1,1,1457337075,1457337075,0
GSM,404,24,Vi (Vodafone Idea),27000,1083,0,72.9183197,20.45722961,1000,2,1,1458871105,1459836255,0
GSM,404,24,Vi (Vodafone Idea),27000,3051,0,72.94029236,20.49568176,1000,1,1,1427787771,1427787771,0
GSM,404,24,Vi (Vodafone Idea),25005,4141,0,73.3769989,22.05299377,1000,1,1,1447643078,1447643078,0
GSM,404,24,Vi (Vodafone Idea),27000,721,0,72.91282654,20.54237366,1000,1,1,1443556163,1443556163,0
GSM,404,24,Vi (Vodafone Idea),27000,2502,0,72.91969299,20.47096252,1000,1,1,1455177690,1455177690,0
GSM,404,24,Vi (Vodafone Idea),27000,444,0,72.919006,20.543747,1000,2,1,1458871105,1459836255,0
GSM,404,24,Vi (Vodafone Idea),25003,6303,0,72.85652161,21.23451233,1000,1,1,1439071329,1439071329,0
GSM,404,24,Vi (Vodafone Idea),25003,6301,0,72.86201477,21.24824524,1000,1,1,1457357527,1457357527,0
GSM,404,24,Vi (Vodafone Idea),25003,6693,0,72.8730011,21.22077942,1000,1,1,1433229884,1433229884,0
GSM,404,24,Vi (Vodafone Idea),27001,1212,0,72.91007996,20.38993835,1000,1,1,1439071018,1439071018,0
GSM,404,24,Vi (Vodafone Idea),27003,4782,0,73.08860779,20.86372375,1000,1,1,1430738535,1430738535,0
GSM,404,24,Vi (Vodafone Idea),27003,4773,0,73.05702209,20.87745667,1000,1,1,1449130868,1449130868,0
GSM,404,24,Vi (Vodafone Idea),27001,2981,0,72.91694641,20.43388367,1000,3,1,1458871105,1485384167,0
GSM,404,24,Vi (Vodafone Idea),27001,3641,0,72.91145325,20.38581848,1000,1,1,1422673621,1422673621,0
GSM,404,24,Vi (Vodafone Idea),27003,4761,0,73.19984436,20.80329895,1000,1,1,1430738534,1430738534,0
GSM,404,24,Vi (Vodafone Idea),27003,231,0,72.93754578,20.64949036,1000,1,1,1457357521,1457357521,0
GSM,404,24,Vi (Vodafone Idea),27001,1071,0,72.91557312,20.42289734,1000,1,1,1439071032,1439071032,0
GSM,404,24,Vi (Vodafone Idea),27003,4793,0,72.981033,20.802384,2250,3,1,1458871106,1475730829,0
GSM,404,24,Vi (Vodafone Idea),27001,3013,0,72.91694641,20.37895203,1000,1,1,1437737218,1437737218,0
GSM,404,24,Vi (Vodafone Idea),27003,521,0,72.95265198,20.62202454,1000,1,1,1449473492,1449473492,0
GSM,404,24,Vi (Vodafone Idea),27001,1073,0,72.93067932,20.37757874,1000,1,1,1442201261,1442201261,0
GSM,404,24,Vi (Vodafone Idea),27002,3982,0,72.78511047,20.14686584,1000,1,1,1412330628,1412330628,0
GSM,404,24,Vi (Vodafone Idea),27001,1892,0,72.92243958,20.37895203,1000,1,1,1457654287,1457654287,0
GSM,404,24,Vi (Vodafone Idea),27001,792,0,72.9245,20.367966,1000,2,1,1458871105,1479998197,0
GSM,404,24,Vi (Vodafone Idea),27002,4561,0,72.88261414,20.22926331,1000,1,1,1422673693,1422673693,0
GSM,404,24,Vi (Vodafone Idea),27001,513,0,72.93205261,20.37895203,1000,1,1,1442201261,1442201261,0
GSM,404,24,Vi (Vodafone Idea),27001,2982,0,72.914543,20.411224,1000,4,1,1458871105,1492155427,0
GSM,404,24,Vi (Vodafone Idea),27003,4724,0,72.94578552,20.66871643,1000,1,1,1436914163,1436914163,0
GSM,404,24,Vi (Vodafone Idea),27002,4552,0,72.88261414,20.2155304,1000,1,1,1422673693,1422673693,0
GSM,404,24,Vi (Vodafone Idea),27002,2481,0,72.88948059,20.2759552,1000,1,1,1422673621,1422673621,0
GSM,404,24,Vi (Vodafone Idea),27001,2974,0,72.9032135,20.32539368,1000,1,1,1439166313,1439166313,0
GSM,404,24,Vi (Vodafone Idea),27003,4892,0,73.24104309,20.79231262,1000,1,1,1430738433,1430738433,0
GSM,404,24,Vi (Vodafone Idea),27003,5271,0,73.06800842,20.81016541,1000,1,1,1422673694,1422673694,0
GSM,404,24,Vi (Vodafone Idea),27003,5831,0,73.00758362,20.73188782,1000,1,1,1424962075,1424962075,0
GSM,404,24,Vi (Vodafone Idea),27003,5973,0,72.9032135,20.60279846,1000,1,1,1457916643,1457916643,0
GSM,404,24,Vi (Vodafone Idea),27003,5482,0,72.96226501,20.68519592,1000,1,1,1447880884,1447880884,0
GSM,404,24,Vi (Vodafone Idea),27003,5332,0,73.00758362,20.73188782,1000,1,1,1424962075,1424962075,0
GSM,404,24,Vi (Vodafone Idea),27003,5952,0,72.92518616,20.60966492,1000,1,1,1436970055,1436970055,0
GSM,404,24,Vi (Vodafone Idea),27003,5781,0,73.04466248,20.74562073,1000,1,1,1449130868,1449130868,0
GSM,404,24,Vi (Vodafone Idea),28001,462,0,72.886047,20.210037,1000,2,1,1458871107,1491819977,0
GSM,404,24,Vi (Vodafone Idea),28000,3832,0,72.88536072,20.21003723,1000,1,1,1422673679,1422673679,0
GSM,404,24,Vi (Vodafone Idea),28000,351,0,73.05976868,20.24436951,1000,1,1,1439166313,1439166313,0
GSM,404,24,Vi (Vodafone Idea),28000,523,0,72.972565,20.267715,1000,2,1,1458871106,1464666168,0
GSM,404,24,Vi (Vodafone Idea),28001,1772,0,72.74116516,20.14549255,1000,1,1,1449346453,1449346453,0
GSM,404,24,Vi (Vodafone Idea),28001,1812,0,72.81257629,20.18119812,1000,3,1,1458871107,1463778770,0
GSM,404,24,Vi (Vodafone Idea),27003,10992,0,72.944412,20.583573,1001,3,1,1458871106,1468804837,0
GSM,404,24,Vi (Vodafone Idea),28000,1991,0,73.05976868,20.24436951,1000,1,1,1439166313,1439166313,0
GSM,404,24,Vi (Vodafone Idea),28001,4133,0,72.73292542,20.10154724,1000,1,1,1442996165,1442996165,0
GSM,404,24,Vi (Vodafone Idea),28001,1031,0,72.87574768,20.260849,1000,2,1,1458871107,1459836255,0
GSM,404,24,Vi (Vodafone Idea),28001,1053,0,72.79884338,20.16059875,1000,1,1,1444731028,1444731028,0
GSM,404,24,Vi (Vodafone Idea),28001,1811,0,72.83866882,20.2141571,1000,2,1,1458871107,1459836255,0
GSM,404,24,Vi (Vodafone Idea),27003,6053,0,72.94578552,20.71128845,1000,1,1,1436914163,1436914163,0
GSM,404,24,Vi (Vodafone Idea),28000,2123,0,73.1174469,20.15235901,1000,1,1,1430633069,1430633069,0
GSM,404,24,Vi (Vodafone Idea),28001,2201,0,72.96775818,20.26771545,1000,1,1,1439166313,1439166313,0
GSM,404,24,Vi (Vodafone Idea),28000,2531,0,73.05976868,20.24436951,1000,1,1,1439166313,1439166313,0
GSM,404,24,Vi (Vodafone Idea),28001,1591,0,72.91626,20.280075,1000,2,1,1458871107,1464666168,0
GSM,404,24,Vi (Vodafone Idea),28000,4891,0,73.05976868,20.24436951,1000,1,1,1439166313,1439166313,0
GSM,404,24,Vi (Vodafone Idea),28000,11452,0,72.99934387,20.28144836,1000,1,1,1456290638,1456290638,0
GSM,404,24,Vi (Vodafone Idea),28001,3981,0,72.78511,20.150299,1000,4,1,1458871107,1483965228,0
GSM,404,24,Vi (Vodafone Idea),29000,2083,0,72.92655945,21.39793396,1000,1,1,1439071268,1439071268,0
GSM,404,24,Vi (Vodafone Idea),29000,2871,0,72.92930603,21.25236511,1000,1,1,1443967928,1443967928,0
GSM,404,24,Vi (Vodafone Idea),29000,1271,0,72.89085388,21.31965637,1000,1,1,1443144790,1443144790,0
GSM,404,24,Vi (Vodafone Idea),29000,401,0,72.94578552,21.41029358,1000,1,1,1443144791,1443144791,0
GSM,404,24,Vi (Vodafone Idea),29000,261,0,72.95951843,21.26335144,1000,1,1,1443576741,1443576741,0
GSM,404,24,Vi (Vodafone Idea),29000,2001,0,72.95814514,21.26197815,1000,1,1,1443576741,1443576741,0
GSM,404,24,Vi (Vodafone Idea),29000,444,0,72.8730011,21.31690979,1000,1,1,1443144790,1443144790,0
GSM,404,24,Vi (Vodafone Idea),29000,3033,0,72.96089172,21.26472473,1000,1,1,1442930778,1442930778,0
GSM,404,24,Vi (Vodafone Idea),29000,3392,0,72.876434,21.290817,1000,2,1,1458871107,1474897919,0
GSM,404,24,Vi (Vodafone Idea),29000,2873,0,72.92243958,21.24824524,1000,1,1,1442153935,1442153935,0
GSM,404,24,Vi (Vodafone Idea),29000,2112,0,72.95539856,21.27296448,1000,1,1,1442153941,1442153941,0
GSM,404,24,Vi (Vodafone Idea),29000,2071,0,72.95951843,21.38832092,1000,2,1,1458871107,1486518922,0
GSM,404,24,Vi (Vodafone Idea),29000,2323,0,73.32481384,21.43913269,1000,1,1,1430738385,1430738385,0
GSM,404,24,Vi (Vodafone Idea),29000,11021,0,72.896347,21.226616,1000,4,1,1458871107,1479852672,0
GSM,404,24,Vi (Vodafone Idea),29000,12022,0,72.86613464,21.19056702,1000,1,1,1446808789,1446808789,0
GSM,404,24,Vi (Vodafone Idea),29001,2932,0,73.22593689,20.7964325,1000,1,1,1430738536,1430738536,0
GSM,404,24,Vi (Vodafone Idea),29000,15993,0,72.89566,21.215286,1000,2,1,1458871108,1479852672,0
GSM,404,24,Vi (Vodafone Idea),29001,1432,0,72.9650116,20.97221375,1000,1,1,1430738535,1430738535,0
GSM,404,24,Vi (Vodafone Idea),29000,7153,0,72.94715881,21.40617371,1000,1,1,1443144791,1443144791,0
GSM,404,24,Vi (Vodafone Idea),29001,791,0,72.99110413,20.92689514,1000,1,1,1424816587,1424816587,0
GSM,404,24,Vi (Vodafone Idea),29001,642,0,73.34953308,20.78819275,1000,1,1,1430738535,1430738535,0
GSM,404,24,Vi (Vodafone Idea),29000,12013,0,72.87849426,21.21253967,1000,1,1,1457386896,1457386896,0
GSM,404,24,Vi (Vodafone Idea),29000,12352,0,72.89497375,21.21665955,1000,1,1,1457445032,1457445032,0
GSM,404,24,Vi (Vodafone Idea),29001,923,0,72.96638489,20.98182678,1000,1,1,1430738534,1430738534,0
GSM,404,24,Vi (Vodafone Idea),29000,7082,0,72.89634705,21.33201599,1000,1,1,1439071266,1439071266,0
GSM,404,24,Vi (Vodafone Idea),29000,12353,0,72.89360046,21.22077942,1000,1,1,1457445032,1457445032,0
GSM,404,24,Vi (Vodafone Idea),29001,643,0,73.34129333,20.85823059,1000,1,1,1430738386,1430738386,0
GSM,404,24,Vi (Vodafone Idea),29000,11221,0,72.930954,21.185623,1089,5,1,1458871108,1491733715,0
GSM,404,24,Vi (Vodafone Idea),29000,12033,0,80.485508,24.154679,845929,2,1,1458871108,1490177794,0
GSM,404,24,Vi (Vodafone Idea),29001,1142,0,72.91694641,20.9337616,1000,1,1,1427796995,1427796995,0
GSM,404,24,Vi (Vodafone Idea),29000,7411,0,72.95402527,21.27571106,1000,1,1,1431181467,1431181467,0
GSM,404,24,Vi (Vodafone Idea),29002,1083,0,73.08311462,21.14112854,1000,1,1,1453843433,1453843433,0
GSM,404,24,Vi (Vodafone Idea),29001,5013,0,73.20259094,20.80192566,1000,1,1,1430738535,1430738535,0
GSM,404,24,Vi (Vodafone Idea),29002,1022,0,73.29048157,21.24137878,1000,1,1,1430738386,1430738386,0
GSM,404,24,Vi (Vodafone Idea),29002,2782,0,73.28910828,21.24412537,1000,1,1,1430738385,1430738385,0
GSM,404,24,Vi (Vodafone Idea),29002,1051,0,73.32618713,21.33476257,1000,1,1,1430738376,1430738376,0
GSM,404,24,Vi (Vodafone Idea),29001,2933,0,73.18611145,20.81016541,1000,1,1,1430738535,1430738535,0
GSM,404,24,Vi (Vodafone Idea),29001,4081,0,73.18748474,20.80467224,1000,1,1,1430738534,1430738534,0
GSM,404,24,Vi (Vodafone Idea),29002,1521,0,73.32481384,21.34025574,1000,1,1,1430738386,1430738386,0
GSM,404,24,Vi (Vodafone Idea),29002,102,0,73.11470032,21.10816956,1000,1,1,1444179973,1444179973,0
GSM,404,24,Vi (Vodafone Idea),29002,122,0,73.12294006,21.08894348,1000,1,1,1444256267,1444256267,0
GSM,404,24,Vi (Vodafone Idea),29001,4323,0,72.92243958,20.92002869,1000,1,1,1427796995,1427796995,0
GSM,404,24,Vi (Vodafone Idea),29001,3302,0,73.34129333,20.8568573,1000,1,1,1430738386,1430738386,0
GSM,404,24,Vi (Vodafone Idea),29002,2133,0,73.31108093,20.97084045,1000,1,1,1430738375,1430738375,0
GSM,404,24,Vi (Vodafone Idea),29001,3013,0,73.06251526,20.85136414,1000,1,1,1422673693,1422673693,0
GSM,404,24,Vi (Vodafone Idea),29002,363,0,73.109938,21.123159,1000,13,1,1458871108,1506265988,0
GSM,404,24,Vi (Vodafone Idea),29002,2882,0,73.33992004,20.88020325,1000,1,1,1430738386,1430738386,0
GSM,404,24,Vi (Vodafone Idea),29001,3012,0,73.06663513,20.83488464,1000,1,1,1422673693,1422673693,0
GSM,404,24,Vi (Vodafone Idea),30007,13,0,70.7169342,21.88819885,1000,1,1,1440234180,1440234180,0
GSM,404,24,Vi (Vodafone Idea),30004,543,0,71.26899719,21.87171936,1000,1,1,1433706359,1433706359,0
GSM,404,24,Vi (Vodafone Idea),30004,1772,0,71.31019592,21.84700012,1000,1,1,1433706359,1433706359,0
GSM,404,24,Vi (Vodafone Idea),30007,801,0,71.20445251,22.03651428,1000,1,1,1453421501,1453421501,0
GSM,404,24,Vi (Vodafone Idea),29002,4043,0,72.97462463,21.04362488,1000,1,1,1442153943,1442153943,0
GSM,404,24,Vi (Vodafone Idea),30007,123,0,71.12754822,22.02415466,1000,1,1,1439439072,1439439072,0
GSM,404,24,Vi (Vodafone Idea),30005,1231,0,71.44752502,21.81541443,1000,1,1,1447568565,1447568565,0
GSM,404,24,Vi (Vodafone Idea),30007,802,0,71.21543884,22.0337677,1000,1,1,1453879050,1453879050,0
GSM,404,24,Vi (Vodafone Idea),30007,1031,0,70.81581116,22.08045959,1000,1,1,1424503621,1424503621,0
GSM,404,24,Vi (Vodafone Idea),30004,1231,0,71.46125793,21.81266785,1000,1,1,1433706359,1433706359,0
GSM,404,24,Vi (Vodafone Idea),30004,1803,0,71.44889832,21.81541443,1000,1,1,1447568565,1447568565,0
GSM,404,24,Vi (Vodafone Idea),20001,1533,0,72.81806946,21.18370056,1000,1,1,1452712362,1452712362,0
GSM,404,24,Vi (Vodafone Idea),20001,7762,0,72.828369,21.20224,1000,2,1,1458871101,1463614223,0
GSM,404,24,Vi (Vodafone Idea),20001,7781,0,72.83729553,21.20979309,1000,1,1,1458383954,1458383954,0
GSM,404,24,Vi (Vodafone Idea),20001,7743,0,72.829971,21.197891,1000,3,1,1458871101,1477447150,0
GSM,404,24,Vi (Vodafone Idea),20001,17812,0,72.77824402,21.16722107,1000,1,1,1458212358,1458212358,0
GSM,404,24,Vi (Vodafone Idea),20001,7562,0,72.83180237,21.18919373,1000,1,1,1443933581,1443933581,0
GSM,404,24,Vi (Vodafone Idea),20001,7381,0,72.838669,21.207047,1000,2,1,1458871100,1477363929,0
GSM,404,24,Vi (Vodafone Idea),20001,7691,0,72.83042908,21.19880676,1000,2,1,1458871101,1463614223,0
GSM,404,24,Vi (Vodafone Idea),20001,7251,0,72.819786,21.196404,1000,4,1,1458871100,1477447155,0
GSM,404,24,Vi (Vodafone Idea),20002,1632,0,72.79747,21.191483,1000,3,1,1458871101,1476090306,0
GSM,404,24,Vi (Vodafone Idea),20001,7661,0,72.82356262,21.19743347,1000,1,1,1442930778,1442930778,0
GSM,404,24,Vi (Vodafone Idea),20002,923,0,72.78373718,21.19056702,1000,1,1,1457316491,1457316491,0
GSM,404,24,Vi (Vodafone Idea),20001,7182,0,72.7809906,21.15348816,1000,1,1,1457246776,1457246776,0
GSM,404,24,Vi (Vodafone Idea),20002,292,0,72.808456,21.189468,1000,5,1,1458871101,1466862322,0
GSM,404,24,Vi (Vodafone Idea),20001,7761,0,72.834091,21.208878,1000,3,1,1458871101,1475308939,0
GSM,404,24,Vi (Vodafone Idea),20001,7771,0,72.83592224,21.20567322,1000,1,1,1458383954,1458383954,0
GSM,404,24,Vi (Vodafone Idea),20001,7692,0,72.83180237,21.19880676,1000,3,1,1458871101,1480575808,0
GSM,404,24,Vi (Vodafone Idea),20001,18243,0,72.83317566,21.19468689,1000,2,1,1458871101,1462852162,0
GSM,404,24,Vi (Vodafone Idea),20002,4973,0,72.76039124,21.15211487,1000,1,1,1432852204,1432852204,0
GSM,404,24,Vi (Vodafone Idea),22003,2482,0,73.01719666,21.71653748,1000,1,1,1442890268,1442890268,0
GSM,404,24,Vi (Vodafone Idea),20002,4093,0,72.752151,21.151428,1000,2,1,1458871101,1461557442,0
GSM,404,24,Vi (Vodafone Idea),22003,3142,0,73.04328918,21.71928406,1000,2,1,1458871102,1477314722,0
GSM,404,24,Vi (Vodafone Idea),22003,1682,0,72.99934387,21.72477722,1000,1,1,1439071209,1439071209,0
GSM,404,24,Vi (Vodafone Idea),20002,7201,0,72.78373718,21.19194031,1000,2,1,1458871101,1476016171,0
GSM,404,24,Vi (Vodafone Idea),22003,1033,0,72.99385071,21.70829773,1000,1,1,1434018975,1434018975,0
GSM,404,24,Vi (Vodafone Idea),20002,4972,0,72.76039124,21.15211487,1000,1,1,1432852204,1432852204,0
GSM,404,24,Vi (Vodafone Idea),20002,4613,0,72.70133972,21.18507385,1000,1,1,1424131663,1424131663,0
GSM,404,24,Vi (Vodafone Idea),22003,1081,0,73.00071716,21.72477722,1000,1,1,1429083923,1429083923,0
